,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
22315,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-02,Parts per billion,14.791667,35.0,0,33,Parts per million,0.032083,0.046,16,43,Parts per billion,0.658333,3.9,8,4.0,Parts per million,0.545833,1.2,0,14.0
22316,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-02,Parts per billion,14.791667,35.0,0,33,Parts per million,0.032083,0.046,16,43,Parts per billion,0.625,3.3,8,,Parts per million,0.347167,1.272,8,
22317,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-02,Parts per billion,14.791667,35.0,0,33,Parts per million,0.032083,0.046,16,43,Parts per billion,0.625,3.3,8,,Parts per million,0.545833,1.2,0,14.0
22318,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-03,Parts per billion,23.570833,53.9,18,50,Parts per million,0.02,0.037,10,34,Parts per billion,0.7875,7.3,19,10.0,Parts per million,0.389125,2.031,19,
22319,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-03,Parts per billion,23.570833,53.9,18,50,Parts per million,0.02,0.037,10,34,Parts per billion,0.7875,7.3,19,10.0,Parts per million,0.304167,0.7,22,8.0
22320,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-03,Parts per billion,23.570833,53.9,18,50,Parts per million,0.02,0.037,10,34,Parts per billion,0.75,3.1,20,,Parts per million,0.389125,2.031,19,
22321,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-03,Parts per billion,23.570833,53.9,18,50,Parts per million,0.02,0.037,10,34,Parts per billion,0.75,3.1,20,,Parts per million,0.304167,0.7,22,8.0
22322,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-04,Parts per billion,30.791667,50.8,10,47,Parts per million,0.015667,0.042,10,39,Parts per billion,2.545833,8.0,21,11.0,Parts per million,1.012957,2.633,20,
22323,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-04,Parts per billion,30.791667,50.8,10,47,Parts per million,0.015667,0.042,10,39,Parts per billion,2.545833,8.0,21,11.0,Parts per million,0.7625,1.6,23,18.0
22324,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-04,Parts per billion,30.791667,50.8,10,47,Parts per million,0.015667,0.042,10,39,Parts per billion,2.525,7.3,23,,Parts per million,1.012957,2.633,20,
22325,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-04,Parts per billion,30.791667,50.8,10,47,Parts per million,0.015667,0.042,10,39,Parts per billion,2.525,7.3,23,,Parts per million,0.7625,1.6,23,18.0
22326,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-05,Parts per billion,27.241667,48.9,18,45,Parts per million,0.023875,0.041,10,38,Parts per billion,2.230435,7.9,22,10.0,Parts per million,0.982167,3.32,21,
22327,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-05,Parts per billion,27.241667,48.9,18,45,Parts per million,0.023875,0.041,10,38,Parts per billion,2.230435,7.9,22,10.0,Parts per million,0.958333,2.0,1,23.0
22328,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-05,Parts per billion,27.241667,48.9,18,45,Parts per million,0.023875,0.041,10,38,Parts per billion,1.714286,6.4,23,,Parts per million,0.982167,3.32,21,
22329,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-05,Parts per billion,27.241667,48.9,18,45,Parts per million,0.023875,0.041,10,38,Parts per billion,1.714286,6.4,23,,Parts per million,0.958333,2.0,1,23.0
22330,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-06,Parts per billion,6.763636,30.7,8,28,Parts per million,0.037083,0.046,9,43,Parts per billion,0.316667,2.3,8,3.0,Parts per million,0.247652,0.846,8,
22331,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-06,Parts per billion,6.763636,30.7,8,28,Parts per million,0.037083,0.046,9,43,Parts per billion,0.316667,2.3,8,3.0,Parts per million,0.575,1.9,0,22.0
22332,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-06,Parts per billion,6.763636,30.7,8,28,Parts per million,0.037083,0.046,9,43,Parts per billion,0.3,1.7,8,,Parts per million,0.247652,0.846,8,
22333,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-06,Parts per billion,6.763636,30.7,8,28,Parts per million,0.037083,0.046,9,43,Parts per billion,0.3,1.7,8,,Parts per million,0.575,1.9,0,22.0
22334,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-07,Parts per billion,5.008333,15.5,6,14,Parts per million,0.036458,0.041,11,38,Parts per billion,0.070833,0.3,5,0.0,Parts per million,0.235292,0.361,6,
22335,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-07,Parts per billion,5.008333,15.5,6,14,Parts per million,0.036458,0.041,11,38,Parts per billion,0.070833,0.3,5,0.0,Parts per million,0.225,0.3,6,3.0
22336,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-07,Parts per billion,5.008333,15.5,6,14,Parts per million,0.036458,0.041,11,38,Parts per billion,0.05,0.2,5,,Parts per million,0.235292,0.361,6,
22337,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-07,Parts per billion,5.008333,15.5,6,14,Parts per million,0.036458,0.041,11,38,Parts per billion,0.05,0.2,5,,Parts per million,0.225,0.3,6,3.0
22338,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-08,Parts per billion,10.063158,20.4,18,19,Parts per million,0.034125,0.043,8,40,Parts per billion,0.1125,0.3,6,0.0,Parts per million,0.220182,0.364,1,
22339,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-08,Parts per billion,10.063158,20.4,18,19,Parts per million,0.034125,0.043,8,40,Parts per billion,0.1125,0.3,6,0.0,Parts per million,0.233333,0.3,0,3.0
22340,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-08,Parts per billion,10.063158,20.4,18,19,Parts per million,0.034125,0.043,8,40,Parts per billion,0.075,0.2,14,,Parts per million,0.220182,0.364,1,
22341,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-08,Parts per billion,10.063158,20.4,18,19,Parts per million,0.034125,0.043,8,40,Parts per billion,0.075,0.2,14,,Parts per million,0.233333,0.3,0,3.0
22342,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-09,Parts per billion,16.595833,37.7,23,35,Parts per million,0.021583,0.043,10,40,Parts per billion,0.042857,0.2,6,0.0,Parts per million,0.249708,0.503,23,
22343,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-09,Parts per billion,16.595833,37.7,23,35,Parts per million,0.021583,0.043,10,40,Parts per billion,0.042857,0.2,6,0.0,Parts per million,0.2125,0.3,7,3.0
22344,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-09,Parts per billion,16.595833,37.7,23,35,Parts per million,0.021583,0.043,10,40,Parts per billion,0.0,0.0,2,,Parts per million,0.249708,0.503,23,
22345,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-09,Parts per billion,16.595833,37.7,23,35,Parts per million,0.021583,0.043,10,40,Parts per billion,0.0,0.0,2,,Parts per million,0.2125,0.3,7,3.0
22346,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-15,Parts per billion,12.225,43.7,22,41,Parts per million,0.027375,0.049,10,45,Parts per billion,0.533333,1.8,23,1.0,Parts per million,0.482889,0.936,23,
22347,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-15,Parts per billion,12.225,43.7,22,41,Parts per million,0.027375,0.049,10,45,Parts per billion,0.533333,1.8,23,1.0,Parts per million,0.393333,0.5,10,6.0
22348,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-15,Parts per billion,12.225,43.7,22,41,Parts per million,0.027375,0.049,10,45,Parts per billion,0.8,1.1,23,,Parts per million,0.482889,0.936,23,
22349,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-15,Parts per billion,12.225,43.7,22,41,Parts per million,0.027375,0.049,10,45,Parts per billion,0.8,1.1,23,,Parts per million,0.393333,0.5,10,6.0
22350,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-16,Parts per billion,25.104167,41.5,19,39,Parts per million,0.019042,0.043,10,40,Parts per billion,0.533333,3.3,20,4.0,Parts per million,0.563267,1.393,20,
22351,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-16,Parts per billion,25.104167,41.5,19,39,Parts per million,0.019042,0.043,10,40,Parts per billion,0.533333,3.3,20,4.0,Parts per million,0.6,0.7,23,8.0
22352,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-16,Parts per billion,25.104167,41.5,19,39,Parts per million,0.019042,0.043,10,40,Parts per billion,0.533333,1.3,20,,Parts per million,0.563267,1.393,20,
22353,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-16,Parts per billion,25.104167,41.5,19,39,Parts per million,0.019042,0.043,10,40,Parts per billion,0.533333,1.3,20,,Parts per million,0.6,0.7,23,8.0
22354,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-17,Parts per billion,20.841667,38.8,21,36,Parts per million,0.025625,0.044,10,41,Parts per billion,0.3,1.5,7,1.0,Parts per million,0.343826,0.755,21,
22355,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-17,Parts per billion,20.841667,38.8,21,36,Parts per million,0.025625,0.044,10,41,Parts per billion,0.3,1.5,7,1.0,Parts per million,0.4,0.7,0,8.0
22356,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-17,Parts per billion,20.841667,38.8,21,36,Parts per million,0.025625,0.044,10,41,Parts per billion,0.275,1.1,8,,Parts per million,0.343826,0.755,21,
22357,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-17,Parts per billion,20.841667,38.8,21,36,Parts per million,0.025625,0.044,10,41,Parts per billion,0.275,1.1,8,,Parts per million,0.4,0.7,0,8.0
22358,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-18,Parts per billion,11.791667,21.9,6,20,Parts per million,0.035542,0.049,11,45,Parts per billion,0.1125,0.8,7,0.0,Parts per million,0.194083,0.479,7,
22359,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-18,Parts per billion,11.791667,21.9,6,20,Parts per million,0.035542,0.049,11,45,Parts per billion,0.1125,0.8,7,0.0,Parts per million,0.220833,0.4,0,5.0
22360,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-18,Parts per billion,11.791667,21.9,6,20,Parts per million,0.035542,0.049,11,45,Parts per billion,0.1125,0.5,8,,Parts per million,0.194083,0.479,7,
22361,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-18,Parts per billion,11.791667,21.9,6,20,Parts per million,0.035542,0.049,11,45,Parts per billion,0.1125,0.5,8,,Parts per million,0.220833,0.4,0,5.0
22362,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-19,Parts per billion,7.779167,12.2,18,11,Parts per million,0.034333,0.039,19,36,Parts per billion,0.078261,0.2,8,0.0,Parts per million,0.23875,0.313,17,
22363,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-19,Parts per billion,7.779167,12.2,18,11,Parts per million,0.034333,0.039,19,36,Parts per billion,0.078261,0.2,8,0.0,Parts per million,0.233333,0.3,12,3.0
22364,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-19,Parts per billion,7.779167,12.2,18,11,Parts per million,0.034333,0.039,19,36,Parts per billion,0.057143,0.1,8,,Parts per million,0.23875,0.313,17,
22365,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-19,Parts per billion,7.779167,12.2,18,11,Parts per million,0.034333,0.039,19,36,Parts per billion,0.057143,0.1,8,,Parts per million,0.233333,0.3,12,3.0
22366,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-20,Parts per billion,10.163636,31.2,20,29,Parts per million,0.032125,0.044,11,41,Parts per billion,0.133333,0.4,20,0.0,Parts per million,0.252348,0.646,20,
22367,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-20,Parts per billion,10.163636,31.2,20,29,Parts per million,0.032125,0.044,11,41,Parts per billion,0.133333,0.4,20,0.0,Parts per million,0.220833,0.4,23,5.0
22368,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-20,Parts per billion,10.163636,31.2,20,29,Parts per million,0.032125,0.044,11,41,Parts per billion,0.1125,0.2,20,,Parts per million,0.252348,0.646,20,
22369,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-20,Parts per billion,10.163636,31.2,20,29,Parts per million,0.032125,0.044,11,41,Parts per billion,0.1125,0.2,20,,Parts per million,0.220833,0.4,23,5.0
22370,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-21,Parts per billion,20.642105,47.6,19,44,Parts per million,0.0235,0.045,10,42,Parts per billion,0.820833,4.2,22,6.0,Parts per million,0.476208,1.923,20,
22371,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-21,Parts per billion,20.642105,47.6,19,44,Parts per million,0.0235,0.045,10,42,Parts per billion,0.820833,4.2,22,6.0,Parts per million,0.320833,1.0,23,11.0
22372,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-21,Parts per billion,20.642105,47.6,19,44,Parts per million,0.0235,0.045,10,42,Parts per billion,0.8,3.4,23,,Parts per million,0.476208,1.923,20,
22373,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-21,Parts per billion,20.642105,47.6,19,44,Parts per million,0.0235,0.045,10,42,Parts per billion,0.8,3.4,23,,Parts per million,0.320833,1.0,23,11.0
22374,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-22,Parts per billion,12.55,39.5,6,37,Parts per million,0.042042,0.055,16,51,Parts per billion,0.445833,4.2,7,6.0,Parts per million,0.230958,1.169,7,
22375,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-22,Parts per billion,12.55,39.5,6,37,Parts per million,0.042042,0.055,16,51,Parts per billion,0.445833,4.2,7,6.0,Parts per million,0.4125,1.1,0,13.0
22376,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-22,Parts per billion,12.55,39.5,6,37,Parts per million,0.042042,0.055,16,51,Parts per billion,0.4125,2.5,8,,Parts per million,0.230958,1.169,7,
22377,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-22,Parts per billion,12.55,39.5,6,37,Parts per million,0.042042,0.055,16,51,Parts per billion,0.4125,2.5,8,,Parts per million,0.4125,1.1,0,13.0
22378,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-23,Parts per billion,6.783333,19.3,6,18,Parts per million,0.042667,0.054,9,50,Parts per billion,0.025,0.2,6,0.0,Parts per million,0.183417,0.272,21,
22379,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-23,Parts per billion,6.783333,19.3,6,18,Parts per million,0.042667,0.054,9,50,Parts per billion,0.025,0.2,6,0.0,Parts per million,0.175,0.2,6,2.0
22380,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-23,Parts per billion,6.783333,19.3,6,18,Parts per million,0.042667,0.054,9,50,Parts per billion,0.0125,0.1,8,,Parts per million,0.183417,0.272,21,
22381,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-23,Parts per billion,6.783333,19.3,6,18,Parts per million,0.042667,0.054,9,50,Parts per billion,0.0125,0.1,8,,Parts per million,0.175,0.2,6,2.0
22382,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-24,Parts per billion,24.429167,42.5,20,40,Parts per million,0.018958,0.045,11,42,Parts per billion,1.283333,5.3,22,7.0,Parts per million,0.597125,2.037,22,
22383,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-24,Parts per billion,24.429167,42.5,20,40,Parts per million,0.018958,0.045,11,42,Parts per billion,1.283333,5.3,22,7.0,Parts per million,0.4375,1.0,23,11.0
22384,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-24,Parts per billion,24.429167,42.5,20,40,Parts per million,0.018958,0.045,11,42,Parts per billion,1.2375,4.1,23,,Parts per million,0.597125,2.037,22,
22385,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-24,Parts per billion,24.429167,42.5,20,40,Parts per million,0.018958,0.045,11,42,Parts per billion,1.2375,4.1,23,,Parts per million,0.4375,1.0,23,11.0
22386,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-25,Parts per billion,13.55,31.7,5,29,Parts per million,0.039167,0.054,11,50,Parts per billion,0.295833,1.9,7,1.0,Parts per million,0.289583,0.864,7,
22387,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-25,Parts per billion,13.55,31.7,5,29,Parts per million,0.039167,0.054,11,50,Parts per billion,0.295833,1.9,7,1.0,Parts per million,0.466667,1.0,0,11.0
22388,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-25,Parts per billion,13.55,31.7,5,29,Parts per million,0.039167,0.054,11,50,Parts per billion,0.275,1.4,8,,Parts per million,0.289583,0.864,7,
22389,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-25,Parts per billion,13.55,31.7,5,29,Parts per million,0.039167,0.054,11,50,Parts per billion,0.275,1.4,8,,Parts per million,0.466667,1.0,0,11.0
22390,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-26,Parts per billion,7.120833,31.5,21,29,Parts per million,0.047167,0.052,9,48,Parts per billion,0.047826,0.4,21,0.0,Parts per million,0.189625,0.528,21,
22391,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-26,Parts per billion,7.120833,31.5,21,29,Parts per million,0.047167,0.052,9,48,Parts per billion,0.047826,0.4,21,0.0,Parts per million,0.175,0.2,0,2.0
22392,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-26,Parts per billion,7.120833,31.5,21,29,Parts per million,0.047167,0.052,9,48,Parts per billion,0.014286,0.1,23,,Parts per million,0.189625,0.528,21,
22393,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-26,Parts per billion,7.120833,31.5,21,29,Parts per million,0.047167,0.052,9,48,Parts per billion,0.014286,0.1,23,,Parts per million,0.175,0.2,0,2.0
22394,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-27,Parts per billion,11.25,30.6,19,28,Parts per million,0.035792,0.05,10,46,Parts per billion,0.145833,0.5,17,0.0,Parts per million,0.267522,0.54,19,
22395,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-27,Parts per billion,11.25,30.6,19,28,Parts per million,0.035792,0.05,10,46,Parts per billion,0.145833,0.5,17,0.0,Parts per million,0.225,0.4,23,5.0
22396,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-27,Parts per billion,11.25,30.6,19,28,Parts per million,0.035792,0.05,10,46,Parts per billion,0.1375,0.4,20,,Parts per million,0.267522,0.54,19,
22397,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-27,Parts per billion,11.25,30.6,19,28,Parts per million,0.035792,0.05,10,46,Parts per billion,0.1375,0.4,20,,Parts per million,0.225,0.4,23,5.0
22398,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-28,Parts per billion,14.030435,26.6,7,25,Parts per million,0.033583,0.043,11,40,Parts per billion,0.204348,0.9,7,0.0,Parts per million,0.1985,0.408,10,
22399,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-28,Parts per billion,14.030435,26.6,7,25,Parts per million,0.033583,0.043,11,40,Parts per billion,0.204348,0.9,7,0.0,Parts per million,0.235294,0.4,0,5.0
22400,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-28,Parts per billion,14.030435,26.6,7,25,Parts per million,0.033583,0.043,11,40,Parts per billion,0.128571,0.7,11,,Parts per million,0.1985,0.408,10,
22401,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-28,Parts per billion,14.030435,26.6,7,25,Parts per million,0.033583,0.043,11,40,Parts per billion,0.128571,0.7,11,,Parts per million,0.235294,0.4,0,5.0
22402,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-29,Parts per billion,6.6,19.8,6,18,Parts per million,0.04175,0.047,11,44,Parts per billion,0.020833,0.2,7,0.0,Parts per million,0.138333,0.298,6,
22403,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-29,Parts per billion,6.6,19.8,6,18,Parts per million,0.04175,0.047,11,44,Parts per billion,0.020833,0.2,7,0.0,Parts per million,0.126667,0.2,5,2.0
22404,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-29,Parts per billion,6.6,19.8,6,18,Parts per million,0.04175,0.047,11,44,Parts per billion,0.0125,0.1,8,,Parts per million,0.138333,0.298,6,
22405,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-29,Parts per billion,6.6,19.8,6,18,Parts per million,0.04175,0.047,11,44,Parts per billion,0.0125,0.1,8,,Parts per million,0.126667,0.2,5,2.0
22406,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-30,Parts per billion,5.516667,8.2,7,8,Parts per million,0.041125,0.045,14,42,Parts per billion,0.004167,0.1,7,0.0,Parts per million,0.140316,0.243,6,
22407,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-30,Parts per billion,5.516667,8.2,7,8,Parts per million,0.041125,0.045,14,42,Parts per billion,0.004167,0.1,7,0.0,Parts per million,0.11875,0.2,6,2.0
22408,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-30,Parts per billion,5.516667,8.2,7,8,Parts per million,0.041125,0.045,14,42,Parts per billion,0.0,0.0,2,,Parts per million,0.140316,0.243,6,
22409,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-30,Parts per billion,5.516667,8.2,7,8,Parts per million,0.041125,0.045,14,42,Parts per billion,0.0,0.0,2,,Parts per million,0.11875,0.2,6,2.0
22410,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-31,Parts per billion,8.9875,25.3,6,24,Parts per million,0.039917,0.046,10,43,Parts per billion,0.0375,0.2,5,0.0,Parts per million,0.154958,0.301,6,
22411,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-31,Parts per billion,8.9875,25.3,6,24,Parts per million,0.039917,0.046,10,43,Parts per billion,0.0375,0.2,5,0.0,Parts per million,0.141667,0.2,5,2.0
22412,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-31,Parts per billion,8.9875,25.3,6,24,Parts per million,0.039917,0.046,10,43,Parts per billion,0.0125,0.1,8,,Parts per million,0.154958,0.301,6,
22413,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-03-31,Parts per billion,8.9875,25.3,6,24,Parts per million,0.039917,0.046,10,43,Parts per billion,0.0125,0.1,8,,Parts per million,0.141667,0.2,5,2.0
22414,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-01,Parts per billion,8.783333,22.6,6,21,Parts per million,0.034583,0.045,8,42,Parts per billion,0.008333,0.1,6,0.0,Parts per million,0.166417,0.271,6,
22415,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-01,Parts per billion,8.783333,22.6,6,21,Parts per million,0.034583,0.045,8,42,Parts per billion,0.008333,0.1,6,0.0,Parts per million,0.154167,0.2,8,2.0
22416,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-01,Parts per billion,8.783333,22.6,6,21,Parts per million,0.034583,0.045,8,42,Parts per billion,0.0,0.0,2,,Parts per million,0.166417,0.271,6,
22417,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-01,Parts per billion,8.783333,22.6,6,21,Parts per million,0.034583,0.045,8,42,Parts per billion,0.0,0.0,2,,Parts per million,0.154167,0.2,8,2.0
22418,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-02,Parts per billion,13.3,34.8,22,32,Parts per million,0.029458,0.046,10,43,Parts per billion,0.073913,0.6,22,0.0,Parts per million,0.24775,0.623,22,
22419,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-02,Parts per billion,13.3,34.8,22,32,Parts per million,0.029458,0.046,10,43,Parts per billion,0.073913,0.6,22,0.0,Parts per million,0.216667,0.4,23,5.0
22420,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-02,Parts per billion,13.3,34.8,22,32,Parts per million,0.029458,0.046,10,43,Parts per billion,0.057143,0.2,23,,Parts per million,0.24775,0.623,22,
22421,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-02,Parts per billion,13.3,34.8,22,32,Parts per million,0.029458,0.046,10,43,Parts per billion,0.057143,0.2,23,,Parts per million,0.216667,0.4,23,5.0
22422,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-03,Parts per billion,20.359091,49.1,19,46,Parts per million,0.023083,0.05,10,46,Parts per billion,1.079167,6.7,21,9.0,Parts per million,0.634174,2.748,21,
22423,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-03,Parts per billion,20.359091,49.1,19,46,Parts per million,0.023083,0.05,10,46,Parts per billion,1.079167,6.7,21,9.0,Parts per million,0.408333,1.3,23,15.0
22424,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-03,Parts per billion,20.359091,49.1,19,46,Parts per million,0.023083,0.05,10,46,Parts per billion,1.05,5.2,23,,Parts per million,0.634174,2.748,21,
22425,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-03,Parts per billion,20.359091,49.1,19,46,Parts per million,0.023083,0.05,10,46,Parts per billion,1.05,5.2,23,,Parts per million,0.408333,1.3,23,15.0
22426,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-04,Parts per billion,27.570833,45.9,20,42,Parts per million,0.020708,0.051,10,47,Parts per billion,1.575,5.1,21,7.0,Parts per million,0.677458,1.99,21,
22427,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-04,Parts per billion,27.570833,45.9,20,42,Parts per million,0.020708,0.051,10,47,Parts per billion,1.575,5.1,21,7.0,Parts per million,0.758333,1.6,1,18.0
22428,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-04,Parts per billion,27.570833,45.9,20,42,Parts per million,0.020708,0.051,10,47,Parts per billion,1.5375,4.5,23,,Parts per million,0.677458,1.99,21,
22429,48,141,44,800 S San Marcial Street,Texas,El Paso,El Paso,2016-04-04,Parts per billion,27.570833,45.9,20,42,Parts per million,0.020708,0.051,10,47,Parts per billion,1.5375,4.5,23,,Parts per million,0.758333,1.6,1,18.0
